sample_id,start,end,visible_clusters,cluster_logits,active_cluster,window_status,av_sync_evidence,quality_flag
-iRBcNs9oI8$_$7,0.25,0.75,[0],"{""0"":0.06285271793603897}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,0.5,1.0,[0],"{""0"":0.06959071010351181}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,0.75,1.25,[0],"{""0"":0.20545551180839539}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,1.0,1.5,[0],"{""0"":0.21764998137950897}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,1.25,1.75,[0],"{""0"":0.03583366796374321}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,1.5,2.0,[0],"{""0"":-0.035706911236047745}",,no_active,neutral,
-iRBcNs9oI8$_$7,1.75,2.25,[0],"{""0"":-0.23447340726852417}",,no_active,neutral,
-iRBcNs9oI8$_$7,2.0,2.5,[0],"{""0"":-0.24514766037464142}",,no_active,neutral,
-iRBcNs9oI8$_$7,2.25,2.75,[0],"{""0"":0.11611983925104141}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,2.5,3.0,[0],"{""0"":0.06814662367105484}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,2.75,3.25,[0],"{""0"":0.17740270867943764}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,3.0,3.5,[0],"{""0"":0.38522088527679443}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,3.25,3.75,[0],"{""0"":0.4800165891647339}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,3.5,4.0,[0],"{""0"":0.8117868900299072}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,3.75,4.070733333333334,[0],"{""0"":0.6333140730857849}",0,verified,conflict,talknet_av_sync_conflict
-iRBcNs9oI8$_$7,4.0,4.070733333333334,[0],"{""0"":null}",,no_active,neutral,
-iRBcNs9oI8$_$8,0.0,0.5,[0],"{""0"":0.4518756568431854}",0,verified,support,
-iRBcNs9oI8$_$8,0.25,0.75,[0],"{""0"":0.5518640875816345}",0,verified,support,
-iRBcNs9oI8$_$8,0.5,1.0,[0],"{""0"":0.7515885829925537}",0,verified,support,
-iRBcNs9oI8$_$8,0.75,1.25,[0],"{""0"":0.6911441683769226}",0,verified,support,
-iRBcNs9oI8$_$8,1.0,1.5,[0],"{""0"":0.5935656428337097}",0,verified,support,
-iRBcNs9oI8$_$8,1.25,1.75,[0],"{""0"":0.5827231407165527}",0,verified,support,
-iRBcNs9oI8$_$8,1.5,2.0,[0],"{""0"":0.5561150908470154}",0,verified,support,
-iRBcNs9oI8$_$8,1.75,2.25,[0],"{""0"":0.3359987735748291}",0,verified,support,
-iRBcNs9oI8$_$8,2.0,2.5,[0],"{""0"":-0.0011137922992929816}",,no_active,neutral,
-iRBcNs9oI8$_$8,2.25,2.75,[0],"{""0"":-0.1369026154279709}",,no_active,neutral,
-iRBcNs9oI8$_$8,2.5,3.0,[0],"{""0"":-0.4166082441806793}",,no_active,neutral,
-iRBcNs9oI8$_$8,2.75,3.25,[0],"{""0"":-0.9974701404571533}",,no_active,neutral,
-iRBcNs9oI8$_$8,3.0,3.5,[0],"{""0"":-1.005873203277588}",,no_active,neutral,
-iRBcNs9oI8$_$8,3.25,3.75,[0],"{""0"":-0.9671862125396729}",,no_active,neutral,
-iRBcNs9oI8$_$8,3.5,4.0,[0],"{""0"":-0.9194703698158264}",,no_active,neutral,
-iRBcNs9oI8$_$8,3.75,4.25,[0],"{""0"":0.12058326601982117}",0,verified,support,
-iRBcNs9oI8$_$8,4.0,4.5,[0],"{""0"":0.6320183873176575}",0,verified,support,
-iRBcNs9oI8$_$8,4.25,4.75,[0],"{""0"":0.6622040867805481}",0,verified,support,
-iRBcNs9oI8$_$8,4.5,5.0,[0],"{""0"":1.129830002784729}",0,verified,support,
-iRBcNs9oI8$_$8,4.75,5.25,[0],"{""0"":1.006395697593689}",0,verified,support,
-iRBcNs9oI8$_$8,5.0,5.5,[0],"{""0"":1.0628193616867065}",0,verified,support,
-iRBcNs9oI8$_$8,5.25,5.75,[0],"{""0"":1.3405200242996216}",0,verified,support,
-iRBcNs9oI8$_$8,5.5,6.0,[0],"{""0"":0.953090250492096}",0,verified,support,
-iRBcNs9oI8$_$8,5.75,6.25,[0],"{""0"":0.09437759406864643}",0,verified,support,
-iRBcNs9oI8$_$8,6.0,6.5,[0],"{""0"":0.02639058232307434}",0,verified,support,
-iRBcNs9oI8$_$8,6.25,6.75,[0],"{""0"":0.11214884370565414}",0,verified,support,
-iRBcNs9oI8$_$8,6.5,7.0,[0],"{""0"":0.05259917303919792}",0,verified,support,
-iRBcNs9oI8$_$8,6.75,7.25,[0],"{""0"":-0.08551190886646509}",,no_active,neutral,
-iRBcNs9oI8$_$8,7.0,7.5,[0],"{""0"":-0.10445183515548706}",,no_active,neutral,
-iRBcNs9oI8$_$8,7.25,7.75,[0],"{""0"":-0.14273516833782196}",,no_active,neutral,
-iRBcNs9oI8$_$8,7.5,8.0,[0],"{""0"":-0.40736328065395355}",,no_active,neutral,
-iRBcNs9oI8$_$8,7.75,8.074733333333334,[0],"{""0"":-0.7087780237197876}",,no_active,neutral,
-iRBcNs9oI8$_$8,8.0,8.074733333333334,[0],"{""0"":null}",,no_active,neutral,
-iRBcNs9oI8$_$9,0.0,0.5,[0],"{""0"":-1.6516681909561157}",,no_active,neutral,
-iRBcNs9oI8$_$9,0.25,0.75,[0],"{""0"":-1.6516681909561157}",,no_active,neutral,
-iRBcNs9oI8$_$9,0.5,1.0,[0],"{""0"":null}",,no_active,neutral,
-iRBcNs9oI8$_$9,0.75,1.25,[],{},,missing,neutral,
-iRBcNs9oI8$_$9,1.0,1.5,[],{},,missing,neutral,
-iRBcNs9oI8$_$9,1.25,1.75,[0],"{""0"":-0.050685252994298935}",,no_active,neutral,
-iRBcNs9oI8$_$9,1.5,2.0,[0],"{""0"":-0.30956152081489563}",,no_active,neutral,
-iRBcNs9oI8$_$9,1.75,2.25,[0],"{""0"":-0.39538972079753876}",,no_active,neutral,
-iRBcNs9oI8$_$9,2.0,2.5,[0],"{""0"":-0.5035203397274017}",,no_active,neutral,
-iRBcNs9oI8$_$9,2.25,2.75,[0],"{""0"":-0.6723566055297852}",,no_active,neutral,
-iRBcNs9oI8$_$9,2.5,3.0,[0],"{""0"":-1.061047077178955}",,no_active,neutral,
-iRBcNs9oI8$_$9,2.75,3.25,[0],"{""0"":-1.0745693445205688}",,no_active,neutral,
-iRBcNs9oI8$_$9,3.0,3.4034000000000004,[0],"{""0"":-1.0007970333099365}",,no_active,neutral,
-iRBcNs9oI8$_$9,3.25,3.4034000000000004,[0],"{""0"":-1.1045938432216644}",,no_active,neutral,
-lzEya4AM_4$_$5,0.0,0.5,[0],"{""0"":-0.1503114551305771}",,no_active,neutral,
-lzEya4AM_4$_$5,0.25,0.75,[0],"{""0"":-0.0648636445403099}",,no_active,neutral,
-lzEya4AM_4$_$5,0.5,1.0,[0],"{""0"":0.3336659371852875}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,0.75,1.25,[0],"{""0"":0.3135778605937958}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,1.0,1.5,[0],"{""0"":0.08151334524154663}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,1.25,1.75,[0],"{""0"":0.25008782744407654}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,1.5,2.0,[0],"{""0"":0.15811774134635925}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,1.75,2.25,[0],"{""0"":0.9523879885673523}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,2.0,2.5,[0],"{""0"":1.1578084230422974}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,2.25,2.75,[0],"{""0"":0.790013313293457}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,2.5,3.0,[0],"{""0"":0.5813204646110535}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,2.75,3.25,[0],"{""0"":-0.36504618637263775}",,no_active,neutral,
-lzEya4AM_4$_$5,3.0,3.5,[0],"{""0"":-1.1434942483901978}",,no_active,neutral,
-lzEya4AM_4$_$5,3.25,3.75,[0],"{""0"":-1.0942329168319702}",,no_active,neutral,
-lzEya4AM_4$_$5,3.5,4.0,[0],"{""0"":0.08471063524484634}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,3.75,4.25,[0],"{""0"":0.33318957686424255}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,4.0,4.5,[0],"{""0"":-0.7169931530952454}",,no_active,neutral,
-lzEya4AM_4$_$5,4.25,4.75,[0],"{""0"":-1.4245420694351196}",,no_active,neutral,
-lzEya4AM_4$_$5,4.5,5.0,[0],"{""0"":-1.2705364227294922}",,no_active,neutral,
-lzEya4AM_4$_$5,4.75,5.25,[0],"{""0"":0.0031571686267852783}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,5.0,5.5,[0],"{""0"":2.037578582763672}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,5.25,5.75,[0],"{""0"":2.157745122909546}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,5.5,6.0,[0],"{""0"":2.199270725250244}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,5.75,6.25,[0],"{""0"":1.731414556503296}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,6.0,6.5,[0],"{""0"":1.636755108833313}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,6.25,6.75,[0],"{""0"":2.4754412174224854}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,6.5,7.0,[0],"{""0"":2.445626974105835}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,6.75,7.25,[0],"{""0"":1.4671396017074585}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,7.0,7.5,[0],"{""0"":0.04101763293147087}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,7.25,7.666666666666666,[0],"{""0"":0.03741731867194176}",0,verified,conflict,talknet_av_sync_conflict
-lzEya4AM_4$_$5,7.5,7.666666666666666,[0],"{""0"":-0.287568636238575}",,no_active,neutral,
-lzEya4AM_4$_$6,0.0,0.5,[0],"{""0"":-1.869006633758545}",,no_active,neutral,
-lzEya4AM_4$_$6,0.25,0.75,[0],"{""0"":-1.4401878118515015}",,no_active,neutral,
-lzEya4AM_4$_$6,0.5,1.0,[0],"{""0"":-0.6246170997619629}",,no_active,neutral,
-lzEya4AM_4$_$6,0.75,1.25,[0],"{""0"":-0.695965439081192}",,no_active,neutral,
-lzEya4AM_4$_$6,1.0,1.5,[0],"{""0"":-0.7094188332557678}",,no_active,neutral,
-lzEya4AM_4$_$6,1.25,1.75,[0],"{""0"":-0.5405096411705017}",,no_active,neutral,
-lzEya4AM_4$_$6,1.5,2.0,[0],"{""0"":0.2060794085264206}",0,verified,support,
-lzEya4AM_4$_$6,1.75,2.25,[0],"{""0"":1.010973334312439}",0,verified,support,
-lzEya4AM_4$_$6,2.0,2.5,[0],"{""0"":0.06749006174504757}",0,verified,support,
-lzEya4AM_4$_$6,2.25,2.75,[0],"{""0"":-0.8293627500534058}",,no_active,neutral,
-lzEya4AM_4$_$6,2.5,3.0,[0],"{""0"":-0.6031922101974487}",,no_active,neutral,
-lzEya4AM_4$_$6,2.75,3.25,[0],"{""0"":-0.11667098850011826}",,no_active,neutral,
-lzEya4AM_4$_$6,3.0,3.5,[0],"{""0"":0.09952112659811974}",0,verified,support,
-lzEya4AM_4$_$6,3.25,3.75,[0],"{""0"":-0.10246496647596359}",,no_active,neutral,
-lzEya4AM_4$_$6,3.5,4.0,[0],"{""0"":-1.073522686958313}",,no_active,neutral,
-lzEya4AM_4$_$6,3.75,4.25,[0],"{""0"":-1.1435905694961548}",,no_active,neutral,
-lzEya4AM_4$_$6,4.0,4.5,[0],"{""0"":-0.7748231291770935}",,no_active,neutral,
-lzEya4AM_4$_$6,4.25,4.75,[0],"{""0"":0.630773052573204}",0,verified,support,
-lzEya4AM_4$_$6,4.5,5.0,[0],"{""0"":1.0450150966644287}",0,verified,support,
-lzEya4AM_4$_$6,4.75,5.25,[0],"{""0"":0.5092732310295105}",0,verified,support,
-lzEya4AM_4$_$6,5.0,5.5,[0],"{""0"":-0.9268031418323517}",,no_active,neutral,
-lzEya4AM_4$_$6,5.25,5.75,[0],"{""0"":-1.1091662049293518}",,no_active,neutral,
-lzEya4AM_4$_$6,5.5,6.0,[0],"{""0"":-0.8043026328086853}",,no_active,neutral,
-lzEya4AM_4$_$6,5.75,6.25,[0],"{""0"":0.11481348425149918}",0,verified,support,
-lzEya4AM_4$_$6,6.0,6.5,[0],"{""0"":0.13454895839095116}",0,verified,support,
-lzEya4AM_4$_$6,6.25,6.75,[0],"{""0"":-0.04090246185660362}",,no_active,neutral,
-lzEya4AM_4$_$6,6.5,7.0,[0],"{""0"":-0.10360485315322876}",,no_active,neutral,
-lzEya4AM_4$_$6,6.75,7.25,[0],"{""0"":-0.39629390835762024}",,no_active,neutral,
-lzEya4AM_4$_$6,7.0,7.5,[0],"{""0"":-0.5142430365085602}",,no_active,neutral,
-lzEya4AM_4$_$6,7.25,7.75,[0],"{""0"":-0.1397431530058384}",,no_active,neutral,
-lzEya4AM_4$_$6,7.5,8.0,[0],"{""0"":1.1464033126831055}",0,verified,support,
-lzEya4AM_4$_$6,7.75,8.25,[0],"{""0"":1.5282500982284546}",0,verified,support,
-lzEya4AM_4$_$6,8.0,8.5,[0],"{""0"":1.4909971356391907}",0,verified,support,
-lzEya4AM_4$_$6,8.25,8.75,[0],"{""0"":0.711296558380127}",0,verified,support,
-lzEya4AM_4$_$6,8.5,9.0,[0],"{""0"":0.9317535758018494}",0,verified,support,
-lzEya4AM_4$_$6,8.75,9.25,[0],"{""0"":0.8884994387626648}",0,verified,support,
-lzEya4AM_4$_$6,9.0,9.5,[0],"{""0"":-0.015176927670836449}",,no_active,neutral,
-lzEya4AM_4$_$6,9.25,9.75,[0],"{""0"":0.10260073468089104}",0,verified,support,
-lzEya4AM_4$_$6,9.5,10.0,[0],"{""0"":0.5406078696250916}",0,verified,support,
-lzEya4AM_4$_$6,9.75,10.25,[0],"{""0"":0.7146871089935303}",0,verified,support,
-lzEya4AM_4$_$6,10.0,10.5,[0],"{""0"":0.7401604354381561}",0,verified,support,
-lzEya4AM_4$_$6,10.25,10.75,[0],"{""0"":0.6349196434020996}",0,verified,support,
-lzEya4AM_4$_$6,10.5,11.0,[0],"{""0"":1.0118688344955444}",0,verified,support,
-lzEya4AM_4$_$6,10.75,11.25,[0],"{""0"":1.5307679176330566}",0,verified,support,
-lzEya4AM_4$_$6,11.0,11.5,[0],"{""0"":1.629190742969513}",0,verified,support,
-lzEya4AM_4$_$6,11.25,11.75,[0],"{""0"":0.273880310356617}",0,verified,support,
-lzEya4AM_4$_$6,11.5,12.0,[0],"{""0"":0.0271359384059906}",0,verified,support,
-lzEya4AM_4$_$6,11.75,12.25,[0],"{""0"":0.09146687388420105}",0,verified,support,
-lzEya4AM_4$_$6,12.0,12.5,[0],"{""0"":0.2869362235069275}",0,verified,support,
-lzEya4AM_4$_$6,12.25,12.75,[0],"{""0"":0.43926098942756653}",0,verified,support,
-lzEya4AM_4$_$6,12.5,13.0,[0],"{""0"":1.7577511072158813}",0,verified,support,
-lzEya4AM_4$_$6,12.75,13.25,[0],"{""0"":1.7882095575332642}",0,verified,support,
-lzEya4AM_4$_$6,13.0,13.5,[0],"{""0"":1.1265121102333069}",0,verified,support,
-lzEya4AM_4$_$6,13.25,13.75,[0],"{""0"":1.0600512027740479}",0,verified,support,
-lzEya4AM_4$_$6,13.5,14.0,[0],"{""0"":1.3063627481460571}",0,verified,support,
-lzEya4AM_4$_$6,13.75,14.25,[0],"{""0"":1.147507667541504}",0,verified,support,
-lzEya4AM_4$_$6,14.0,14.5,[0],"{""0"":0.030468933284282684}",0,verified,support,
-lzEya4AM_4$_$6,14.25,14.75,[0],"{""0"":-0.1319601573050022}",,no_active,neutral,
-lzEya4AM_4$_$6,14.5,14.766666666666666,[0],"{""0"":-1.829331874847412}",,no_active,neutral,
-lzEya4AM_4$_$6,14.75,14.766666666666666,[0],"{""0"":null}",,no_active,neutral,
-mJ2ud6oKI8$_$1,0.0,0.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,0.25,0.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,0.5,1.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,0.75,1.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,1.0,1.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,1.25,1.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,1.5,2.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,1.75,2.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,2.0,2.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,2.25,2.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,2.5,3.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,2.75,3.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,3.0,3.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,3.25,3.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,3.5,4.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,3.75,4.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,4.0,4.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,4.25,4.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,4.5,5.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,4.75,5.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,5.0,5.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,5.25,5.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,5.5,6.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,5.75,6.072733333333334,[],{},,missing,neutral,
-mJ2ud6oKI8$_$1,6.0,6.072733333333334,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,0.0,0.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,0.25,0.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,0.5,1.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,0.75,1.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,1.0,1.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,1.25,1.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,1.5,2.0,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,1.75,2.25,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,2.0,2.5,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,2.25,2.75,[],{},,missing,neutral,
-mJ2ud6oKI8$_$2,2.5,3.0,[0],"{""0"":-1.4316612482070923}",,no_active,neutral,
-mJ2ud6oKI8$_$2,2.75,3.25,[0],"{""0"":-1.8982536792755127}",,no_active,neutral,
-mJ2ud6oKI8$_$2,3.0,3.5,[0],"{""0"":-1.8982536792755127}",,no_active,neutral,
-mJ2ud6oKI8$_$2,3.25,3.75,"[0,1]","{""0"":-1.6637238264083862,""1"":-3.1650174856185913}",,no_active,neutral,
-mJ2ud6oKI8$_$2,3.5,4.0,[1],"{""1"":-3.6163244247436523}",,no_active,neutral,
-mJ2ud6oKI8$_$2,3.75,4.25,[1],"{""1"":-3.9307193756103516}",,no_active,neutral,
-mJ2ud6oKI8$_$2,4.0,4.5,[1],"{""1"":-3.925948977470398}",,no_active,neutral,
-mJ2ud6oKI8$_$2,4.25,4.75,[1],"{""1"":-3.8562283515930176}",,no_active,neutral,
-mJ2ud6oKI8$_$2,4.5,5.0,[1],"{""1"":-3.8636176586151123}",,no_active,neutral,
-mJ2ud6oKI8$_$2,4.75,5.25,[1],"{""1"":-3.9021236896514893}",,no_active,neutral,
-mJ2ud6oKI8$_$2,5.0,5.5,[1],"{""1"":-3.8805856704711914}",,no_active,neutral,
-mJ2ud6oKI8$_$2,5.25,5.7057,[1],"{""1"":-3.622091054916382}",,no_active,neutral,
-mJ2ud6oKI8$_$2,5.5,5.7057,[1],"{""1"":-2.627102017402649}",,no_active,neutral,
-mJ2ud6oKI8$_$6,0.0,0.5,[0],"{""0"":-1.204073429107666}",,no_active,neutral,
-mJ2ud6oKI8$_$6,0.25,0.75,[0],"{""0"":-1.3869867324829102}",,no_active,neutral,
-mJ2ud6oKI8$_$6,0.5,1.0,[0],"{""0"":-1.551425576210022}",,no_active,neutral,
-mJ2ud6oKI8$_$6,0.75,1.25,[0],"{""0"":-1.6191766858100891}",,no_active,neutral,
-mJ2ud6oKI8$_$6,1.0,1.5,[0],"{""0"":-1.6978930234909058}",,no_active,neutral,
-mJ2ud6oKI8$_$6,1.25,1.75,[0],"{""0"":-1.6978930234909058}",,no_active,neutral,
-mJ2ud6oKI8$_$6,1.5,2.0,[0],"{""0"":-1.5158551931381226}",,no_active,neutral,
-mJ2ud6oKI8$_$6,1.75,2.2355666666666667,[0],"{""0"":-1.389886498451233}",,no_active,neutral,
-mJ2ud6oKI8$_$6,2.0,2.2355666666666667,[0],"{""0"":-1.3852416276931763}",,no_active,neutral,
-mJ2ud6oKI8$_$8,0.0,0.5,[0],"{""0"":-0.6681129336357117}",,no_active,neutral,
-mJ2ud6oKI8$_$8,0.25,0.75,[0],"{""0"":-0.15000730752944946}",,no_active,neutral,
-mJ2ud6oKI8$_$8,0.5,1.0,[0],"{""0"":0.23707282543182373}",0,verified,conflict,talknet_av_sync_conflict
-mJ2ud6oKI8$_$8,0.75,1.25,[0],"{""0"":0.6863985955715179}",0,verified,conflict,talknet_av_sync_conflict
-mJ2ud6oKI8$_$8,1.0,1.5,[0],"{""0"":0.6223229765892029}",0,verified,conflict,talknet_av_sync_conflict
-mJ2ud6oKI8$_$8,1.25,1.75,[0],"{""0"":0.5408110022544861}",0,verified,conflict,talknet_av_sync_conflict
-mJ2ud6oKI8$_$8,1.5,2.0,[0],"{""0"":0.3343020975589752}",0,verified,conflict,talknet_av_sync_conflict
-mJ2ud6oKI8$_$8,1.75,2.25,[0],"{""0"":0.015532453544437885}",0,verified,conflict,talknet_av_sync_conflict
-mJ2ud6oKI8$_$8,2.0,2.5,[0],"{""0"":-0.3100261688232422}",,no_active,neutral,
-mJ2ud6oKI8$_$8,2.25,2.75,[0],"{""0"":-0.47923651337623596}",,no_active,neutral,
-mJ2ud6oKI8$_$8,2.5,3.0,[0],"{""0"":-0.4376944601535797}",,no_active,neutral,
-mJ2ud6oKI8$_$8,2.75,3.25,[0],"{""0"":-0.37791840732097626}",,no_active,neutral,
-mJ2ud6oKI8$_$8,3.0,3.5,[0],"{""0"":-0.25643277168273926}",,no_active,neutral,
-mJ2ud6oKI8$_$8,3.25,3.75,[0],"{""0"":-0.010448495857417583}",,no_active,neutral,
-mJ2ud6oKI8$_$8,3.5,4.0,[0],"{""0"":-0.010448495857417583}",,no_active,neutral,
-mJ2ud6oKI8$_$8,3.75,4.171337868480725,[0],"{""0"":-0.3377484232187271}",,no_active,neutral,
-mJ2ud6oKI8$_$8,4.0,4.171337868480725,[0],"{""0"":-0.917389452457428}",,no_active,neutral,
-mJ2ud6oKI8$_$9,0.0,0.5,[0],"{""0"":-0.9532375931739807}",,no_active,neutral,
-mJ2ud6oKI8$_$9,0.25,0.75,[0],"{""0"":-1.4054021835327148}",,no_active,neutral,
-mJ2ud6oKI8$_$9,0.5,1.0,[0],"{""0"":-1.5457011461257935}",,no_active,neutral,
-mJ2ud6oKI8$_$9,0.75,1.25,[0],"{""0"":-1.4287930727005005}",,no_active,neutral,
-mJ2ud6oKI8$_$9,1.0,1.5,[0],"{""0"":-1.151564359664917}",,no_active,neutral,
-mJ2ud6oKI8$_$9,1.25,1.75,[0],"{""0"":-0.8423454761505127}",,no_active,neutral,
-mJ2ud6oKI8$_$9,1.5,2.0,[0],"{""0"":-1.3220949172973633}",,no_active,neutral,
-mJ2ud6oKI8$_$9,1.75,2.25,[0],"{""0"":-1.3212383389472961}",,no_active,neutral,
-mJ2ud6oKI8$_$9,2.0,2.5,[0],"{""0"":-1.3379144668579102}",,no_active,neutral,
-mJ2ud6oKI8$_$9,2.25,2.75,[0],"{""0"":-1.4817169904708862}",,no_active,neutral,
-mJ2ud6oKI8$_$9,2.5,3.0,[0],"{""0"":-1.7551169395446777}",,no_active,neutral,
-mJ2ud6oKI8$_$9,2.75,3.25,[0],"{""0"":-1.616234838962555}",,no_active,neutral,
-mJ2ud6oKI8$_$9,3.0,3.5,[0],"{""0"":-1.5637556314468384}",,no_active,neutral,
-mJ2ud6oKI8$_$9,3.25,3.75,[0],"{""0"":-1.6449823379516602}",,no_active,neutral,
-mJ2ud6oKI8$_$9,3.5,4.0,[0],"{""0"":-1.7568823099136353}",,no_active,neutral,
-mJ2ud6oKI8$_$9,3.75,4.25,[0],"{""0"":-1.8665369749069214}",,no_active,neutral,
-mJ2ud6oKI8$_$9,4.0,4.5,[0],"{""0"":-1.8252636194229126}",,no_active,neutral,
-mJ2ud6oKI8$_$9,4.25,4.75,[0],"{""0"":-1.822717547416687}",,no_active,neutral,
-mJ2ud6oKI8$_$9,4.5,5.0,[0],"{""0"":-1.9153796434402466}",,no_active,neutral,
-mJ2ud6oKI8$_$9,4.75,5.25,[0],"{""0"":-2.0439023971557617}",,no_active,neutral,
-mJ2ud6oKI8$_$9,5.0,5.5,[0],"{""0"":-2.0042277574539185}",,no_active,neutral,
-mJ2ud6oKI8$_$9,5.25,5.75,[0],"{""0"":-1.9427636861801147}",,no_active,neutral,
-mJ2ud6oKI8$_$9,5.5,6.0,[0],"{""0"":-1.8583216667175293}",,no_active,neutral,
-mJ2ud6oKI8$_$9,5.75,6.25,[0],"{""0"":-1.6263532638549805}",,no_active,neutral,
-mJ2ud6oKI8$_$9,6.0,6.5,[0],"{""0"":-1.6434054970741272}",,no_active,neutral,
-mJ2ud6oKI8$_$9,6.25,6.75,[0],"{""0"":-1.618556797504425}",,no_active,neutral,
-mJ2ud6oKI8$_$9,6.5,7.0,[0],"{""0"":-1.39276123046875}",,no_active,neutral,
-mJ2ud6oKI8$_$9,6.75,7.007000000000001,[0],"{""0"":-1.0962750017642975}",,no_active,neutral,
-mJ2ud6oKI8$_$9,7.0,7.007000000000001,[0],"{""0"":null}",,no_active,neutral,
-mqbVkbCndg$_$0,0.0,0.5,[0],"{""0"":1.0921106338500977}",0,verified,neutral,
-mqbVkbCndg$_$0,0.25,0.75,[0],"{""0"":1.4620550870895386}",0,verified,neutral,
-mqbVkbCndg$_$0,0.5,1.0,[0],"{""0"":1.4241939783096313}",0,verified,neutral,
-mqbVkbCndg$_$0,0.75,1.25,[0],"{""0"":1.5143502950668335}",0,verified,neutral,
-mqbVkbCndg$_$0,1.0,1.5,[0],"{""0"":2.0977962017059326}",0,verified,neutral,
-mqbVkbCndg$_$0,1.25,1.75,[0],"{""0"":2.1609761714935303}",0,verified,neutral,
-mqbVkbCndg$_$0,1.5,2.0,[0],"{""0"":2.055283308029175}",0,verified,neutral,
